((10, 5, 1500, 500), 200, 144.42014518171217, ['BOSTON', 'NEW YORK', 'MIAMI', 'HOUSTON', 'ALBUQUERQUE', 'PHOENIX', 'SAN DIEGO', 'LOS ANGELES', 'SAN FRANCISCO', 'SEATTLE', 'LAS VEGAS', 'SALT LAKE CITY', 'OKLAHOMA CITY', 'INDIANAPOLIS', 'ATLANTA', 'BOSTON'])
((10, 1, 2000, 500), 1622, 144.47953734312307, ['BOSTON', 'NEW YORK', 'ATLANTA', 'MIAMI', 'HOUSTON', 'SALT LAKE CITY', 'SEATTLE', 'SAN FRANCISCO', 'LOS ANGELES', 'SAN DIEGO', 'PHOENIX', 'LAS VEGAS', 'ALBUQUERQUE', 'OKLAHOMA CITY', 'INDIANAPOLIS', 'BOSTON'])
((1, 1, 1500, 1000), 1333, 144.4935607871265, ['BOSTON', 'INDIANAPOLIS', 'ALBUQUERQUE', 'PHOENIX', 'SAN DIEGO', 'LAS VEGAS', 'LOS ANGELES', 'SAN FRANCISCO', 'SEATTLE', 'SALT LAKE CITY', 'OKLAHOMA CITY', 'HOUSTON', 'ATLANTA', 'MIAMI', 'NEW YORK', 'BOSTON'])
((10, 1, 1000, 1500), 774, 144.49690978349744, ['BOSTON', 'NEW YORK', 'INDIANAPOLIS', 'SALT LAKE CITY', 'SEATTLE', 'SAN FRANCISCO', 'LOS ANGELES', 'SAN DIEGO', 'LAS VEGAS', 'PHOENIX', 'ALBUQUERQUE', 'HOUSTON', 'OKLAHOMA CITY', 'ATLANTA', 'MIAMI', 'BOSTON'])
((5, 5, 500, 2000), 7, 144.4994578477133, ['BOSTON', 'ATLANTA', 'MIAMI', 'HOUSTON', 'OKLAHOMA CITY', 'ALBUQUERQUE', 'PHOENIX', 'LOS ANGELES', 'SAN DIEGO', 'LAS VEGAS', 'SAN FRANCISCO', 'SEATTLE', 'SALT LAKE CITY', 'INDIANAPOLIS', 'NEW YORK', 'BOSTON'])
((5, 10, 2000, 2000), 1074, 144.57167024638963, ['BOSTON', 'NEW YORK', 'INDIANAPOLIS', 'SALT LAKE CITY', 'SEATTLE', 'SAN FRANCISCO', 'LOS ANGELES', 'SAN DIEGO', 'PHOENIX', 'LAS VEGAS', 'ALBUQUERQUE', 'OKLAHOMA CITY', 'HOUSTON', 'MIAMI', 'ATLANTA', 'BOSTON'])
((5, 1, 2000, 100), 116, 144.5857103250117, ['BOSTON', 'INDIANAPOLIS', 'HOUSTON', 'SALT LAKE CITY', 'SEATTLE', 'SAN FRANCISCO', 'SAN DIEGO', 'LOS ANGELES', 'LAS VEGAS', 'PHOENIX', 'ALBUQUERQUE', 'OKLAHOMA CITY', 'ATLANTA', 'MIAMI', 'NEW YORK', 'BOSTON'])
((5, 1, 1000, 500), 1000, 144.5857103250117, ['BOSTON', 'NEW YORK', 'MIAMI', 'ATLANTA', 'OKLAHOMA CITY', 'ALBUQUERQUE', 'PHOENIX', 'LAS VEGAS', 'LOS ANGELES', 'SAN DIEGO', 'SAN FRANCISCO', 'SEATTLE', 'SALT LAKE CITY', 'HOUSTON', 'INDIANAPOLIS', 'BOSTON'])
((5, 10, 500, 1500), 13, 144.63330861739692, ['BOSTON', 'NEW YORK', 'ATLANTA', 'MIAMI', 'HOUSTON', 'OKLAHOMA CITY', 'PHOENIX', 'LAS VEGAS', 'LOS ANGELES', 'SAN DIEGO', 'SAN FRANCISCO', 'SEATTLE', 'SALT LAKE CITY', 'ALBUQUERQUE', 'INDIANAPOLIS', 'BOSTON'])
((5, 1, 2000, 1000), 22, 144.65465254409932, ['BOSTON', 'NEW YORK', 'MIAMI', 'HOUSTON', 'OKLAHOMA CITY', 'PHOENIX', 'LAS VEGAS', 'SAN DIEGO', 'LOS ANGELES', 'SAN FRANCISCO', 'SEATTLE', 'SALT LAKE CITY', 'ALBUQUERQUE', 'INDIANAPOLIS', 'ATLANTA', 'BOSTON'])
((5, 10, 500, 500), 22, 144.6737769199076, ['BOSTON', 'NEW YORK', 'INDIANAPOLIS', 'OKLAHOMA CITY', 'ALBUQUERQUE', 'SAN DIEGO', 'LOS ANGELES', 'SAN FRANCISCO', 'SEATTLE', 'SALT LAKE CITY', 'LAS VEGAS', 'PHOENIX', 'HOUSTON', 'MIAMI', 'ATLANTA', 'BOSTON'])
((5, 1, 1000, 1500), 383, 144.74237111597802, ['BOSTON', 'NEW YORK', 'ATLANTA', 'MIAMI', 'HOUSTON', 'ALBUQUERQUE', 'LAS VEGAS', 'SAN DIEGO', 'LOS ANGELES', 'SAN FRANCISCO', 'SEATTLE', 'SALT LAKE CITY', 'PHOENIX', 'OKLAHOMA CITY', 'INDIANAPOLIS', 'BOSTON'])
((5, 10, 2000, 1500), 1482, 144.7576167396567, ['BOSTON', 'NEW YORK', 'ATLANTA', 'MIAMI', 'HOUSTON', 'ALBUQUERQUE', 'SALT LAKE CITY', 'SEATTLE', 'SAN FRANCISCO', 'LOS ANGELES', 'SAN DIEGO', 'PHOENIX', 'LAS VEGAS', 'OKLAHOMA CITY', 'INDIANAPOLIS', 'BOSTON'])
((5, 1, 1500, 1000), 407, 144.76042480301484, ['BOSTON', 'NEW YORK', 'MIAMI', 'ATLANTA', 'HOUSTON', 'ALBUQUERQUE', 'PHOENIX', 'LOS ANGELES', 'LAS VEGAS', 'SAN DIEGO', 'SAN FRANCISCO', 'SEATTLE', 'SALT LAKE CITY', 'OKLAHOMA CITY', 'INDIANAPOLIS', 'BOSTON'])
((1, 10, 2000, 2000), 1072, 144.81807645424436, ['BOSTON', 'NEW YORK', 'MIAMI', 'ATLANTA', 'OKLAHOMA CITY', 'PHOENIX', 'LAS VEGAS', 'LOS ANGELES', 'SAN DIEGO', 'SAN FRANCISCO', 'SEATTLE', 'SALT LAKE CITY', 'ALBUQUERQUE', 'HOUSTON', 'INDIANAPOLIS', 'BOSTON'])
((1, 1, 2000, 500), 469, 144.85059184404005, ['BOSTON', 'NEW YORK', 'INDIANAPOLIS', 'ATLANTA', 'PHOENIX', 'LAS VEGAS', 'SAN DIEGO', 'LOS ANGELES', 'SAN FRANCISCO', 'SEATTLE', 'SALT LAKE CITY', 'ALBUQUERQUE', 'OKLAHOMA CITY', 'HOUSTON', 'MIAMI', 'BOSTON'])
((10, 10, 100, 2000), 51, 144.99502246983073, ['BOSTON', 'NEW YORK', 'INDIANAPOLIS', 'ATLANTA', 'OKLAHOMA CITY', 'PHOENIX', 'SAN DIEGO', 'LOS ANGELES', 'LAS VEGAS', 'SAN FRANCISCO', 'SEATTLE', 'SALT LAKE CITY', 'ALBUQUERQUE', 'HOUSTON', 'MIAMI', 'BOSTON'])
((1, 1, 1000, 1000), 469, 145.0034474749616, ['BOSTON', 'MIAMI', 'ATLANTA', 'HOUSTON', 'ALBUQUERQUE', 'PHOENIX', 'LOS ANGELES', 'SAN DIEGO', 'SAN FRANCISCO', 'SEATTLE', 'LAS VEGAS', 'SALT LAKE CITY', 'OKLAHOMA CITY', 'INDIANAPOLIS', 'NEW YORK', 'BOSTON'])
((10, 5, 2000, 500), 745, 145.02432384991863, ['BOSTON', 'NEW YORK', 'INDIANAPOLIS', 'OKLAHOMA CITY', 'LAS VEGAS', 'SAN DIEGO', 'LOS ANGELES', 'SAN FRANCISCO', 'SEATTLE', 'SALT LAKE CITY', 'PHOENIX', 'ALBUQUERQUE', 'HOUSTON', 'MIAMI', 'ATLANTA', 'BOSTON'])
((5, 1, 500, 1500), 365, 145.1845971916496, ['BOSTON', 'NEW YORK', 'INDIANAPOLIS', 'ATLANTA', 'OKLAHOMA CITY', 'ALBUQUERQUE', 'PHOENIX', 'SAN DIEGO', 'LAS VEGAS', 'LOS ANGELES', 'SAN FRANCISCO', 'SEATTLE', 'SALT LAKE CITY', 'HOUSTON', 'MIAMI', 'BOSTON'])
((5, 5, 1000, 1000), 92, 145.23686227324862, ['BOSTON', 'NEW YORK', 'MIAMI', 'HOUSTON', 'ALBUQUERQUE', 'SALT LAKE CITY', 'SEATTLE', 'SAN FRANCISCO', 'LOS ANGELES', 'LAS VEGAS', 'SAN DIEGO', 'PHOENIX', 'OKLAHOMA CITY', 'INDIANAPOLIS', 'ATLANTA', 'BOSTON'])
((10, 1, 1500, 1500), 1202, 145.2842039985986, ['BOSTON', 'MIAMI', 'HOUSTON', 'SALT LAKE CITY', 'SEATTLE', 'SAN FRANCISCO', 'LAS VEGAS', 'SAN DIEGO', 'LOS ANGELES', 'PHOENIX', 'ALBUQUERQUE', 'OKLAHOMA CITY', 'INDIANAPOLIS', 'ATLANTA', 'NEW YORK', 'BOSTON'])
((5, 1, 1500, 100), 771, 145.29483191323015, ['BOSTON', 'NEW YORK', 'MIAMI', 'HOUSTON', 'PHOENIX', 'SALT LAKE CITY', 'SEATTLE', 'SAN FRANCISCO', 'LOS ANGELES', 'SAN DIEGO', 'LAS VEGAS', 'ALBUQUERQUE', 'OKLAHOMA CITY', 'INDIANAPOLIS', 'ATLANTA', 'BOSTON'])
((1, 10, 2000, 500), 671, 145.369777275289, ['BOSTON', 'NEW YORK', 'MIAMI', 'ATLANTA', 'HOUSTON', 'ALBUQUERQUE', 'PHOENIX', 'LOS ANGELES', 'SAN DIEGO', 'SAN FRANCISCO', 'SEATTLE', 'LAS VEGAS', 'SALT LAKE CITY', 'OKLAHOMA CITY', 'INDIANAPOLIS', 'BOSTON'])
((10, 5, 2000, 100), 1177, 145.37176977029154, ['BOSTON', 'NEW YORK', 'ATLANTA', 'MIAMI', 'OKLAHOMA CITY', 'ALBUQUERQUE', 'SALT LAKE CITY', 'SEATTLE', 'SAN FRANCISCO', 'LOS ANGELES', 'SAN DIEGO', 'LAS VEGAS', 'PHOENIX', 'HOUSTON', 'INDIANAPOLIS', 'BOSTON'])
((5, 10, 1500, 100), 304, 145.47595539316177, ['BOSTON', 'NEW YORK', 'INDIANAPOLIS', 'ATLANTA', 'HOUSTON', 'PHOENIX', 'LAS VEGAS', 'LOS ANGELES', 'SAN DIEGO', 'SAN FRANCISCO', 'SEATTLE', 'SALT LAKE CITY', 'ALBUQUERQUE', 'OKLAHOMA CITY', 'MIAMI', 'BOSTON'])
((5, 10, 1000, 1000), 983, 145.50090375774514, ['BOSTON', 'NEW YORK', 'INDIANAPOLIS', 'OKLAHOMA CITY', 'PHOENIX', 'SALT LAKE CITY', 'SEATTLE', 'SAN FRANCISCO', 'SAN DIEGO', 'LOS ANGELES', 'LAS VEGAS', 'ALBUQUERQUE', 'HOUSTON', 'ATLANTA', 'MIAMI', 'BOSTON'])
((5, 10, 1500, 2000), 521, 145.51657012783122, ['BOSTON', 'NEW YORK', 'ATLANTA', 'INDIANAPOLIS', 'OKLAHOMA CITY', 'PHOENIX', 'LOS ANGELES', 'SAN DIEGO', 'LAS VEGAS', 'SAN FRANCISCO', 'SEATTLE', 'SALT LAKE CITY', 'ALBUQUERQUE', 'HOUSTON', 'MIAMI', 'BOSTON'])
((10, 5, 2000, 1500), 433, 145.52751789751818, ['BOSTON', 'MIAMI', 'ATLANTA', 'OKLAHOMA CITY', 'SALT LAKE CITY', 'SEATTLE', 'SAN FRANCISCO', 'LAS VEGAS', 'SAN DIEGO', 'LOS ANGELES', 'PHOENIX', 'ALBUQUERQUE', 'HOUSTON', 'INDIANAPOLIS', 'NEW YORK', 'BOSTON'])
((10, 1, 500, 1500), 161, 145.55092699197704, ['BOSTON', 'NEW YORK', 'MIAMI', 'HOUSTON', 'SALT LAKE CITY', 'SEATTLE', 'SAN FRANCISCO', 'LOS ANGELES', 'LAS VEGAS', 'SAN DIEGO', 'PHOENIX', 'ALBUQUERQUE', 'OKLAHOMA CITY', 'ATLANTA', 'INDIANAPOLIS', 'BOSTON'])
((5, 10, 1500, 500), 132, 145.55330055060975, ['BOSTON', 'NEW YORK', 'INDIANAPOLIS', 'ALBUQUERQUE', 'SALT LAKE CITY', 'SEATTLE', 'SAN FRANCISCO', 'LOS ANGELES', 'LAS VEGAS', 'SAN DIEGO', 'PHOENIX', 'OKLAHOMA CITY', 'HOUSTON', 'ATLANTA', 'MIAMI', 'BOSTON'])
((10, 10, 500, 1000), 67, 145.57568626518287, ['BOSTON', 'MIAMI', 'ATLANTA', 'HOUSTON', 'ALBUQUERQUE', 'PHOENIX', 'LAS VEGAS', 'SAN DIEGO', 'LOS ANGELES', 'SEATTLE', 'SAN FRANCISCO', 'SALT LAKE CITY', 'OKLAHOMA CITY', 'INDIANAPOLIS', 'NEW YORK', 'BOSTON'])
((10, 5, 1000, 500), 1, 145.5761921065415, ['BOSTON', 'NEW YORK', 'INDIANAPOLIS', 'HOUSTON', 'PHOENIX', 'SAN DIEGO', 'LOS ANGELES', 'SAN FRANCISCO', 'SEATTLE', 'SALT LAKE CITY', 'LAS VEGAS', 'ALBUQUERQUE', 'OKLAHOMA CITY', 'ATLANTA', 'MIAMI', 'BOSTON'])
((5, 5, 1500, 1000), 739, 145.59274879528067, ['BOSTON', 'NEW YORK', 'ATLANTA', 'MIAMI', 'HOUSTON', 'PHOENIX', 'LOS ANGELES', 'LAS VEGAS', 'SAN DIEGO', 'SAN FRANCISCO', 'SEATTLE', 'SALT LAKE CITY', 'ALBUQUERQUE', 'OKLAHOMA CITY', 'INDIANAPOLIS', 'BOSTON'])
((5, 10, 1000, 500), 206, 145.6138486162901, ['BOSTON', 'ATLANTA', 'INDIANAPOLIS', 'OKLAHOMA CITY', 'ALBUQUERQUE', 'PHOENIX', 'SAN DIEGO', 'LOS ANGELES', 'SAN FRANCISCO', 'SEATTLE', 'LAS VEGAS', 'SALT LAKE CITY', 'HOUSTON', 'MIAMI', 'NEW YORK', 'BOSTON'])
((1, 5, 100, 1500), 69, 145.61404077282504, ['BOSTON', 'INDIANAPOLIS', 'OKLAHOMA CITY', 'ALBUQUERQUE', 'SALT LAKE CITY', 'LAS VEGAS', 'SAN FRANCISCO', 'SEATTLE', 'LOS ANGELES', 'SAN DIEGO', 'PHOENIX', 'HOUSTON', 'ATLANTA', 'MIAMI', 'NEW YORK', 'BOSTON'])
((1, 5, 1500, 2000), 208, 145.6687315638777, ['BOSTON', 'NEW YORK', 'MIAMI', 'HOUSTON', 'ALBUQUERQUE', 'LAS VEGAS', 'SALT LAKE CITY', 'SEATTLE', 'SAN FRANCISCO', 'LOS ANGELES', 'SAN DIEGO', 'PHOENIX', 'OKLAHOMA CITY', 'INDIANAPOLIS', 'ATLANTA', 'BOSTON'])
((10, 5, 1000, 100), 232, 145.67112420480743, ['BOSTON', 'ATLANTA', 'HOUSTON', 'ALBUQUERQUE', 'PHOENIX', 'LAS VEGAS', 'SAN DIEGO', 'LOS ANGELES', 'SAN FRANCISCO', 'SEATTLE', 'SALT LAKE CITY', 'OKLAHOMA CITY', 'INDIANAPOLIS', 'MIAMI', 'NEW YORK', 'BOSTON'])
((1, 5, 1500, 1500), 457, 145.69122154505249, ['BOSTON', 'NEW YORK', 'MIAMI', 'HOUSTON', 'SAN DIEGO', 'LOS ANGELES', 'SAN FRANCISCO', 'SEATTLE', 'SALT LAKE CITY', 'LAS VEGAS', 'PHOENIX', 'ALBUQUERQUE', 'OKLAHOMA CITY', 'INDIANAPOLIS', 'ATLANTA', 'BOSTON'])
((10, 10, 1500, 2000), 1041, 145.70907986099814, ['BOSTON', 'INDIANAPOLIS', 'ALBUQUERQUE', 'PHOENIX', 'LOS ANGELES', 'SAN DIEGO', 'LAS VEGAS', 'SAN FRANCISCO', 'SEATTLE', 'SALT LAKE CITY', 'OKLAHOMA CITY', 'HOUSTON', 'MIAMI', 'ATLANTA', 'NEW YORK', 'BOSTON'])
((1, 5, 2000, 1000), 1949, 145.84228519348918, ['BOSTON', 'INDIANAPOLIS', 'ATLANTA', 'HOUSTON', 'PHOENIX', 'LAS VEGAS', 'LOS ANGELES', 'SAN DIEGO', 'SAN FRANCISCO', 'SEATTLE', 'SALT LAKE CITY', 'ALBUQUERQUE', 'OKLAHOMA CITY', 'MIAMI', 'NEW YORK', 'BOSTON'])
((10, 10, 1500, 500), 1266, 145.88677326556564, ['BOSTON', 'NEW YORK', 'MIAMI', 'HOUSTON', 'SALT LAKE CITY', 'SEATTLE', 'SAN FRANCISCO', 'LAS VEGAS', 'SAN DIEGO', 'LOS ANGELES', 'PHOENIX', 'ALBUQUERQUE', 'OKLAHOMA CITY', 'INDIANAPOLIS', 'ATLANTA', 'BOSTON'])
((1, 1, 2000, 1500), 1772, 145.88677326556564, ['BOSTON', 'NEW YORK', 'MIAMI', 'HOUSTON', 'SALT LAKE CITY', 'SEATTLE', 'SAN FRANCISCO', 'LAS VEGAS', 'SAN DIEGO', 'LOS ANGELES', 'PHOENIX', 'ALBUQUERQUE', 'OKLAHOMA CITY', 'INDIANAPOLIS', 'ATLANTA', 'BOSTON'])
((1, 1, 1500, 1500), 125, 145.8938476978456, ['BOSTON', 'NEW YORK', 'MIAMI', 'ATLANTA', 'OKLAHOMA CITY', 'SALT LAKE CITY', 'SEATTLE', 'SAN FRANCISCO', 'LAS VEGAS', 'SAN DIEGO', 'LOS ANGELES', 'PHOENIX', 'ALBUQUERQUE', 'HOUSTON', 'INDIANAPOLIS', 'BOSTON'])
((10, 5, 1500, 100), 421, 145.94649233860017, ['BOSTON', 'NEW YORK', 'INDIANAPOLIS', 'ATLANTA', 'HOUSTON', 'OKLAHOMA CITY', 'ALBUQUERQUE', 'SALT LAKE CITY', 'SEATTLE', 'SAN FRANCISCO', 'LOS ANGELES', 'SAN DIEGO', 'LAS VEGAS', 'PHOENIX', 'MIAMI', 'BOSTON'])
((1, 5, 2000, 100), 1797, 145.94649233860017, ['BOSTON', 'MIAMI', 'PHOENIX', 'LAS VEGAS', 'SAN DIEGO', 'LOS ANGELES', 'SAN FRANCISCO', 'SEATTLE', 'SALT LAKE CITY', 'ALBUQUERQUE', 'OKLAHOMA CITY', 'HOUSTON', 'ATLANTA', 'INDIANAPOLIS', 'NEW YORK', 'BOSTON'])
((5, 10, 1500, 1000), 699, 146.02461808590974, ['BOSTON', 'INDIANAPOLIS', 'OKLAHOMA CITY', 'ALBUQUERQUE', 'LAS VEGAS', 'SALT LAKE CITY', 'SEATTLE', 'SAN FRANCISCO', 'SAN DIEGO', 'LOS ANGELES', 'PHOENIX', 'HOUSTON', 'MIAMI', 'ATLANTA', 'NEW YORK', 'BOSTON'])
((10, 10, 100, 1500), 35, 146.05644959480503, ['BOSTON', 'NEW YORK', 'INDIANAPOLIS', 'ATLANTA', 'MIAMI', 'HOUSTON', 'OKLAHOMA CITY', 'ALBUQUERQUE', 'PHOENIX', 'LAS VEGAS', 'SAN DIEGO', 'LOS ANGELES', 'SAN FRANCISCO', 'SEATTLE', 'SALT LAKE CITY', 'BOSTON'])
((1, 1, 100, 2000), 6, 146.06639116492562, ['BOSTON', 'NEW YORK', 'ATLANTA', 'MIAMI', 'OKLAHOMA CITY', 'ALBUQUERQUE', 'PHOENIX', 'LAS VEGAS', 'SAN DIEGO', 'LOS ANGELES', 'SAN FRANCISCO', 'SEATTLE', 'SALT LAKE CITY', 'HOUSTON', 'INDIANAPOLIS', 'BOSTON'])
((5, 5, 100, 1500), 7, 146.13023256361325, ['BOSTON', 'ATLANTA', 'MIAMI', 'HOUSTON', 'ALBUQUERQUE', 'PHOENIX', 'LAS VEGAS', 'SEATTLE', 'SAN FRANCISCO', 'LOS ANGELES', 'SAN DIEGO', 'SALT LAKE CITY', 'OKLAHOMA CITY', 'INDIANAPOLIS', 'NEW YORK', 'BOSTON'])
((1, 5, 1000, 2000), 580, 146.21147960177112, ['BOSTON', 'NEW YORK', 'MIAMI', 'HOUSTON', 'OKLAHOMA CITY', 'ALBUQUERQUE', 'SALT LAKE CITY', 'SEATTLE', 'SAN FRANCISCO', 'SAN DIEGO', 'LOS ANGELES', 'LAS VEGAS', 'PHOENIX', 'INDIANAPOLIS', 'ATLANTA', 'BOSTON'])
((1, 10, 1500, 2000), 503, 146.3130342658745, ['BOSTON', 'NEW YORK', 'ATLANTA', 'INDIANAPOLIS', 'ALBUQUERQUE', 'PHOENIX', 'SAN DIEGO', 'LOS ANGELES', 'SAN FRANCISCO', 'SEATTLE', 'LAS VEGAS', 'SALT LAKE CITY', 'OKLAHOMA CITY', 'HOUSTON', 'MIAMI', 'BOSTON'])
((5, 10, 500, 1000), 164, 146.42796423047696, ['BOSTON', 'INDIANAPOLIS', 'ATLANTA', 'MIAMI', 'HOUSTON', 'ALBUQUERQUE', 'PHOENIX', 'LAS VEGAS', 'LOS ANGELES', 'SAN DIEGO', 'SAN FRANCISCO', 'SEATTLE', 'SALT LAKE CITY', 'OKLAHOMA CITY', 'NEW YORK', 'BOSTON'])
((1, 1, 2000, 1000), 1267, 146.43764014010657, ['BOSTON', 'NEW YORK', 'MIAMI', 'ATLANTA', 'OKLAHOMA CITY', 'PHOENIX', 'SAN DIEGO', 'LAS VEGAS', 'LOS ANGELES', 'SAN FRANCISCO', 'SEATTLE', 'SALT LAKE CITY', 'ALBUQUERQUE', 'HOUSTON', 'INDIANAPOLIS', 'BOSTON'])
((1, 5, 1000, 500), 853, 146.44109810545413, ['BOSTON', 'NEW YORK', 'MIAMI', 'ATLANTA', 'HOUSTON', 'PHOENIX', 'LAS VEGAS', 'SAN DIEGO', 'LOS ANGELES', 'SEATTLE', 'SAN FRANCISCO', 'SALT LAKE CITY', 'ALBUQUERQUE', 'OKLAHOMA CITY', 'INDIANAPOLIS', 'BOSTON'])
((5, 5, 500, 1500), 460, 146.44763375203155, ['BOSTON', 'MIAMI', 'HOUSTON', 'ALBUQUERQUE', 'PHOENIX', 'SALT LAKE CITY', 'SEATTLE', 'SAN FRANCISCO', 'LOS ANGELES', 'SAN DIEGO', 'LAS VEGAS', 'OKLAHOMA CITY', 'ATLANTA', 'INDIANAPOLIS', 'NEW YORK', 'BOSTON'])
((1, 5, 100, 2000), 9, 146.48911176989876, ['BOSTON', 'NEW YORK', 'INDIANAPOLIS', 'ALBUQUERQUE', 'SALT LAKE CITY', 'SEATTLE', 'SAN FRANCISCO', 'LOS ANGELES', 'LAS VEGAS', 'SAN DIEGO', 'PHOENIX', 'OKLAHOMA CITY', 'HOUSTON', 'MIAMI', 'ATLANTA', 'BOSTON'])
((5, 5, 1000, 100), 21, 146.52046867908638, ['BOSTON', 'NEW YORK', 'MIAMI', 'HOUSTON', 'OKLAHOMA CITY', 'ALBUQUERQUE', 'PHOENIX', 'SAN DIEGO', 'LOS ANGELES', 'LAS VEGAS', 'SAN FRANCISCO', 'SEATTLE', 'SALT LAKE CITY', 'ATLANTA', 'INDIANAPOLIS', 'BOSTON'])
((5, 5, 100, 2000), 71, 146.52046867908638, ['BOSTON', 'INDIANAPOLIS', 'ATLANTA', 'SALT LAKE CITY', 'SEATTLE', 'SAN FRANCISCO', 'LAS VEGAS', 'LOS ANGELES', 'SAN DIEGO', 'PHOENIX', 'ALBUQUERQUE', 'OKLAHOMA CITY', 'HOUSTON', 'MIAMI', 'NEW YORK', 'BOSTON'])
((1, 10, 500, 1500), 341, 146.52360965655438, ['BOSTON', 'NEW YORK', 'INDIANAPOLIS', 'OKLAHOMA CITY', 'ALBUQUERQUE', 'PHOENIX', 'LOS ANGELES', 'LAS VEGAS', 'SAN DIEGO', 'SAN FRANCISCO', 'SEATTLE', 'SALT LAKE CITY', 'HOUSTON', 'MIAMI', 'ATLANTA', 'BOSTON'])
((1, 5, 500, 500), 273, 146.5488497812484, ['BOSTON', 'NEW YORK', 'INDIANAPOLIS', 'ATLANTA', 'MIAMI', 'HOUSTON', 'ALBUQUERQUE', 'PHOENIX', 'LAS VEGAS', 'LOS ANGELES', 'SAN DIEGO', 'SAN FRANCISCO', 'SEATTLE', 'SALT LAKE CITY', 'OKLAHOMA CITY', 'BOSTON'])
((10, 1, 1500, 100), 537, 146.56703159140378, ['BOSTON', 'NEW YORK', 'INDIANAPOLIS', 'HOUSTON', 'ALBUQUERQUE', 'PHOENIX', 'LAS VEGAS', 'LOS ANGELES', 'SAN DIEGO', 'SAN FRANCISCO', 'SEATTLE', 'SALT LAKE CITY', 'OKLAHOMA CITY', 'MIAMI', 'ATLANTA', 'BOSTON'])
((5, 1, 1000, 2000), 609, 146.57607972981052, ['BOSTON', 'MIAMI', 'HOUSTON', 'OKLAHOMA CITY', 'ALBUQUERQUE', 'PHOENIX', 'SAN DIEGO', 'LAS VEGAS', 'LOS ANGELES', 'SAN FRANCISCO', 'SEATTLE', 'SALT LAKE CITY', 'ATLANTA', 'INDIANAPOLIS', 'NEW YORK', 'BOSTON'])
((1, 5, 500, 2000), 499, 146.7529363076466, ['BOSTON', 'ATLANTA', 'INDIANAPOLIS', 'OKLAHOMA CITY', 'ALBUQUERQUE', 'LAS VEGAS', 'LOS ANGELES', 'SAN DIEGO', 'SAN FRANCISCO', 'SEATTLE', 'SALT LAKE CITY', 'PHOENIX', 'HOUSTON', 'MIAMI', 'NEW YORK', 'BOSTON'])
((10, 5, 1000, 2000), 978, 146.77350654100502, ['BOSTON', 'MIAMI', 'ATLANTA', 'HOUSTON', 'OKLAHOMA CITY', 'ALBUQUERQUE', 'PHOENIX', 'SAN DIEGO', 'LOS ANGELES', 'LAS VEGAS', 'SEATTLE', 'SAN FRANCISCO', 'SALT LAKE CITY', 'INDIANAPOLIS', 'NEW YORK', 'BOSTON'])
((10, 10, 1000, 1500), 762, 147.05626750362742, ['BOSTON', 'MIAMI', 'ATLANTA', 'OKLAHOMA CITY', 'PHOENIX', 'SALT LAKE CITY', 'SEATTLE', 'SAN FRANCISCO', 'LOS ANGELES', 'SAN DIEGO', 'LAS VEGAS', 'ALBUQUERQUE', 'HOUSTON', 'INDIANAPOLIS', 'NEW YORK', 'BOSTON'])
((10, 1, 1500, 500), 1390, 147.12922859922392, ['BOSTON', 'ATLANTA', 'HOUSTON', 'ALBUQUERQUE', 'PHOENIX', 'LAS VEGAS', 'LOS ANGELES', 'SAN DIEGO', 'SAN FRANCISCO', 'SEATTLE', 'SALT LAKE CITY', 'OKLAHOMA CITY', 'INDIANAPOLIS', 'MIAMI', 'NEW YORK', 'BOSTON'])
((1, 1, 1000, 100), 14, 147.15275457651498, ['BOSTON', 'NEW YORK', 'ATLANTA', 'INDIANAPOLIS', 'OKLAHOMA CITY', 'ALBUQUERQUE', 'SALT LAKE CITY', 'LAS VEGAS', 'SAN DIEGO', 'LOS ANGELES', 'SAN FRANCISCO', 'SEATTLE', 'PHOENIX', 'HOUSTON', 'MIAMI', 'BOSTON'])
((1, 10, 2000, 1000), 1, 147.18520680404237, ['BOSTON', 'NEW YORK', 'INDIANAPOLIS', 'OKLAHOMA CITY', 'SEATTLE', 'SAN FRANCISCO', 'LOS ANGELES', 'SAN DIEGO', 'PHOENIX', 'LAS VEGAS', 'SALT LAKE CITY', 'ALBUQUERQUE', 'HOUSTON', 'ATLANTA', 'MIAMI', 'BOSTON'])
((10, 10, 1500, 1500), 1193, 147.2304267487074, ['BOSTON', 'MIAMI', 'ATLANTA', 'SALT LAKE CITY', 'SEATTLE', 'SAN FRANCISCO', 'LOS ANGELES', 'LAS VEGAS', 'SAN DIEGO', 'PHOENIX', 'ALBUQUERQUE', 'OKLAHOMA CITY', 'HOUSTON', 'INDIANAPOLIS', 'NEW YORK', 'BOSTON'])
((1, 5, 1000, 1000), 341, 147.38417048795026, ['BOSTON', 'NEW YORK', 'MIAMI', 'ATLANTA', 'HOUSTON', 'PHOENIX', 'LAS VEGAS', 'SEATTLE', 'SAN FRANCISCO', 'SAN DIEGO', 'LOS ANGELES', 'SALT LAKE CITY', 'ALBUQUERQUE', 'OKLAHOMA CITY', 'INDIANAPOLIS', 'BOSTON'])
